mp-5782,21.746
mp-7885,35.872
mp-14091,18.993
mp-14092,16.77
mp-2172,39.773
mp-8881,39.618
mp-7849,18.753
mp-1025306,65.207
mp-1399,26.205
mp-569558,30.562
mp-1018179,25.387
mp-1490,15.302
mp-16613,71.746
mp-944,144.826
mp-7574,134.6
mp-8110,121.355
mp-558137,45.16
mp-559276,45.124
mp-1018132,21.569
mp-551918,63.244
mp-23288,0.38
mp-25469,6.716
mp-284,123.627
mp-10037,114.737
mp-9956,140.846
mp-637575,182.763
mp-10883,96.223
mp-16495,92.876
mp-862781,111.317
mp-2500,68.61
mp-1022721,22.993
mp-12777,47.92
mp-12802,46.444
mp-1008555,41.554
mp-867306,18.751
mp-28020,6.127
mp-3098,80.28
mp-3748,81.731
mp-866296,15.865
mp-12550,83.607
mp-4979,35.549
mp-8016,28.475
mp-8017,24.581
mp-468,49.835
mp-8039,76.51
mp-2658,96.914
mp-672259,52.491
mp-867878,123.796
mp-862288,45.537
mp-2018,83.814
mp-22793,88.775
mp-10884,103.489
mp-861953,40.729
mp-1019508,106.97
mp-1008556,110.883
mp-867904,94.027
mp-23933,35.304
mp-23807,134.235
mp-625054,79.123
mp-625055,27.238
mp-625152,113.213
mp-30930,0.713
mp-754157,88.934
mp-1885,119.385
mp-259,120.006
mp-661,122.306
mp-1700,120.714
mp-1487,70.652
mp-1025044,37.02
mp-672232,11.728
mp-875,124.889
mp-1550,47.415
mp-8880,47.048
mp-3955,36.63
mp-4051,30.589
mp-5724,29.63
mp-5859,22.432
mp-7848,24.692
mp-545974,39.099
mp-1025271,74.715
mp-27462,4.068
mp-829,52.682
mp-7189,67.929
mp-669546,62.629
mp-2824,52.588
mp-605663,52.169
mp-27393,12.33
mp-10904,74.581
mp-16526,60.327
mp-16960,83.974
mp-188,86.928
mp-607111,77.711
mp-10909,139.655
mp-364,98.81
mp-542569,107.621
mp-2624,28.771
mp-1018100,28.721
mp-676861,120.349
mp-862778,113.371
mp-31220,8.574
mp-1018166,119.613
mp-3751,23.515
mp-5606,24.286
mp-557233,24.485
mp-14105,34.159
mp-9579,13.611
mp-1025497,134.256
mp-1387,0.675
mp-569458,169.943
mp-4955,101.019
mp-5778,137.797
mp-1008530,82.704
mp-10899,55.002
mp-862700,140.544
mp-866001,125.212
mp-862705,108.285
mp-866033,92.448
mp-11,20.3
mp-15649,96.953
mp-1581,8.605
mp-555434,51.804
mp-2455,119.207
mp-505368,21.852
mp-20465,51.467
mp-6915,74.07
mp-2513,84.294
mp-15954,78.547
mp-766,105.88
mp-641,3.185
mp-909,4.43
mp-540912,83.893
mp-8182,71.782
mp-11696,76.425
mp-23280,0.311
mp-703470,4.705
mp-23218,2.604
mp-8073,28.671
mp-20257,28.112
mp-2512,44.754
mp-10848,37.791
mp-10849,35.985
mp-22079,60.566
mp-2302,71.205
mp-542570,0.987
mp-81,-5.735
mp-1008634,12.694
mp-27253,38.407
mp-947,5.8
mp-570140,1.239
mp-32780,2.471
mp-27725,2.17
mp-2793,6.012
mp-160,172.392
mp-161,2957435.607
mp-23791,6.744
mp-576,155.259
mp-1008528,141.361
mp-2331,211.409
mp-306,36.019
mp-717,157.964
mp-2850,167.398
mp-1077,170.538
mp-1019509,30.371
mp-569803,209.293
mp-1079348,195.212
mp-13854,172.829
mp-530074,186.743
mp-696746,176.541
mp-1238815,184.835
mp-1228634,187.638
mp-1228631,232.779
mp-31064,3.607
mp-1346,207.712
mp-28395,173.797
mp-758933,179.969
mp-1228652,186.929
mp-1228685,64.025
mp-10044,124.769
mp-984718,126.051
mp-3277,42.303
mp-23225,-0.122
mp-23184,0.10200000000000001
mp-558149,3.883
mp-35082,4.31
mp-23189,0.637
mp-28897,73.014
mp-1890,205.308
mp-999198,192.421
mp-2501,147.601
mp-4472,172.69
mp-984,73.485
mp-1639,379.418
mp-2653,383.44
mp-7991,68.078
mp-13150,71.023
mp-604884,73.415
mp-629015,70.992
mp-4674,7.666
mp-997617,212.354
mp-1479,161.948
mp-1008559,162.369
mp-3589,60.977
mp-7424,46.36
mp-567164,107.112
mp-7832,196.608
mp-1008487,188.232
mp-1113,157.907
mp-56,4.782
mp-122,5.667
mp-13910,30.515
mp-8579,20.189
mp-7882,4.63
mp-31059,19.745
mp-12863,13.543
mp-38394,13.061
mp-6962,33.454
mp-8237,29.71
mp-571350,31.358
mp-568113,34.329
mp-4109,39.593
mp-12073,64.05
mp-5730,18.109
mp-7349,49.618
mp-12927,62.055
mp-571599,20.217
mp-8281,26.805
mp-8279,32.604
mp-8150,16.34
mp-20563,35.045
mp-1029457,35.797
mp-571339,33.133
mp-16052,13.558
mp-505215,24.781
mp-9247,26.516
mp-7374,21.409
mp-4255,28.683
mp-10437,21.124
mp-4883,56.871
mp-27660,18.92
mp-10698,39.426
mp-37741,26.418
mp-8280,33.213
mp-29209,21.056
mp-7876,32.923
mp-8278,38.104
mp-20452,20.078
mp-9567,24.844
mp-7875,39.07
mp-15608,2.873
mp-22412,34.428
mp-19857,48.364
mp-3835,14.911
mp-27897,12.511
mp-4396,9.771
mp-568280,30.44
mp-9473,36.39
mp-28927,96.35
mp-571420,49.484
mp-28895,34.758
mp-11169,48.721
mp-559939,24.574
mp-8236,32.265
mp-8583,40.46
mp-4484,48.795
mp-759541,24.505
mp-9127,41.371
mp-6963,26.896
mp-567771,105.514
mp-27388,37.793
mp-7427,28.814
mp-570198,24.024
mp-7426,28.964
mp-13920,20.036
mp-2768,14.75
mp-861937,20.318
mp-1018098,16.787
mp-6879,34.342
mp-20841,57.48
mp-6739,14.336
mp-8093,9.934
mp-21879,62.307
mp-23085,22.391
mp-552934,14.478
mp-554352,21.226
mp-1022726,23.505
mp-6562,24.898
mp-8790,39.302
mp-752730,31.103
mp-697044,20.0
mp-697038,21.525
mp-754363,59.646
mp-9321,30.354
mp-8094,9.961
mp-6205,39.752
mp-550081,38.399
mp-557713,48.516
mp-605860,6.4030000000000005
mp-10584,43.765
mp-6270,43.501
mp-643370,30.856
mp-22441,68.97
mp-13811,57.23
mp-18513,19.958
mp-19796,103.306
mp-22719,55.03
mp-6167,48.803
mp-6122,45.988
mp-20098,43.424
mp-984876,37.382
mp-29352,44.286
mp-6779,40.374
mp-1025237,52.327
mp-28978,13.188
mp-862631,17.679
mp-863021,50.033
mp-9711,99.809
mp-17612,30.552
mp-3359,51.646
mp-1079630,78.541
mp-6081,35.951
mp-3397,30.35
mp-9238,-2106678.948
mp-23137,68.485
mp-20674,55.659
mp-7251,75.75
mp-6430,18.856
mp-6492,78.167
mp-6613,79.834
mp-12385,80.852
mp-7739,23.869
mp-9307,23.848
mp-549970,53.073
mp-5900,23.193
mp-8335,56.479
mp-3813,28.767
mp-10669,21.056
mp-9578,21.934
mp-7377,20.566
mp-3857,29.566
mp-1013734,27.293
mp-567666,10.225
mp-1013549,25.706
mp-8306,19.247
mp-1029573,19.922
mp-754128,71.974
mp-556004,25.265
mp-21445,35.548
mp-20352,35.899
mp-22352,33.35
mp-13288,0.547
mp-6474,78.056
mp-9324,20.268
mp-10736,5.365
mp-8868,2.319
mp-8846,90.19
mp-1029640,26.01
mp-1029537,24.266
mp-12814,7.698
mp-754940,26.756
mp-29243,25.902
mp-756235,6.651
mp-6345,44.573
mp-770118,47.62
mp-755895,67.526
mp-9179,30.289
mp-8300,21.736
mp-30892,11.495
mp-1023127,44.106
mp-640551,34.907
mp-643409,50.961
mp-20897,48.754
mp-568809,18.694
mp-570677,18.994
mp-29621,14.483
mp-989542,11.356
mp-557862,17.366
mp-555166,13.867
mp-569114,11.553
mp-1814,8.453
mp-7359,28.524
mp-996979,27.745
mp-996990,44.442
mp-551,31.802
mp-9844,30.704
mp-4202,41.224
mp-1903,29.625
mp-16483,44.138
mp-12549,43.997
mp-13272,34.095
mp-13149,37.374
mp-9744,26.11
mp-8458,23.705
mp-570775,13.125
mp-30363,16.757
mp-30364,16.568
mp-997009,25.176
mp-954,129.899
mp-23201,17.54
mp-23438,56.631
mp-559051,49.331
mp-27456,7.82
mp-1029375,4.322
mp-4559,21.432
mp-5504,21.914
mp-674478,15.063
mp-2506699,21.994
mp-2626703,19.045
mp-556856,11.927
mp-16253,18.718
mp-527,12.119
mp-11266,7.8100000000000005
mp-30426,18.744
mp-11816,23.72
mp-7899,36.031
mp-30040,21.701
mp-4887,41.631
mp-4900,27.466
mp-5663,52.386
mp-23199,9.183
mp-568662,11.85
mp-6127,31.781
mp-3988,32.974
mp-9898,33.441
mp-31145,24.08
mp-12268,15.813
mp-752398,54.904
mp-997034,34.529
mp-16254,37.446
mp-11700,29.179
mp-9503,14.922
mp-12803,36.511
mp-1029,25.35
mp-22739,27.532
mp-1219,24.771
mp-335,29.226
mp-1008506,37.37
mp-1730,18.207
mp-2611,22.184
mp-22346,40.321
mp-14006,21.423
mp-22151,23.001
mp-23715,17.353
mp-10322,44.085
mp-998552,102.329
mp-11267,5.763
mp-864618,8.736
mp-23260,5.955
mp-568536,7.604
mp-22687,16.521
mp-13545,10.041
mp-40251,37.417
mp-569396,27.584
mp-570771,29.927
mp-27454,16.167
mp-10616,22.719
mp-10250,42.339
mp-23818,38.849
mp-40189,-112.455
mp-10615,24.535
mp-13277,29.534
mp-41219,-793280.082
mp-10485,23.278
mp-6504,30.686
mp-1935,13.481
mp-643264,40.431
mp-14568,29.668
mp-754515,22.349
mp-643718,28.352
mp-756018,40.188
mp-9934,24.366
mp-11820,5.631
mp-1019551,46.497
mp-31235,16.323
mp-542264,34.761
mp-867147,2.7
mp-866298,48.571
mp-28150,35.739
mp-505517,108.317
mp-3020,89.357
mp-35143,10.702
mp-2892,48.593
mp-6468,61.928
mp-7486,27.769
mp-11879,31.724
mp-1342,37.058
mp-1008500,28.172
mp-1105,35.973
mp-985439,33.396
mp-21236,31.085
mp-8557,41.577
mp-20136,13.484
mp-19799,17.411
mp-1687,24.388
mp-2606,39.724
mp-12623,15.044
mp-4009,12.375
mp-31498,19.133
mp-747,39.324
mp-811,62.266
mp-7143,56.229
mp-568430,30.235
mp-1016850,54.001
mp-3597,191192.497
mp-5773,37.097
mp-1500,24.774
mp-239,19.508
mp-3164,20.306
mp-624668,15.19
mp-9768,21.62
mp-6950,16.98
mp-568895,26.141
mp-8606,21.965
mp-1253,21.416
mp-7547,12.256
mp-2499,20.384
mp-1477,18.639
mp-7275,33.929
mp-7655,36.821
mp-7701,11.65
mp-6764,-2174.223
mp-3031,34.2
mp-7339,30.968
mp-872,16.162
mp-567510,17.29
mp-11269,23.411
mp-30433,26.771
mp-571353,14.998
mp-8290,19.878
mp-11819,19.584
mp-3163,89.091
mp-984699,5.229
mp-984729,49.114
mp-753619,44.502
mp-754678,94.012
mp-4001,10.165
mp-1000,16.564
mp-2150,14.972
mp-5431,20.15
mp-8037,50.624
mp-6661,57.615
mp-3943,64.43
mp-8291,22.261
mp-2998,106.373
mp-5020,40.831
mp-5777,51.278
mp-5933,73.886
mp-5986,49.773
mp-558125,53.631
mp-7073,-0.129
mp-30434,17.206
mp-865984,8.57
mp-5611,40.544
mp-3451,8.829
mp-4227,2.098
mp-768240,31.896
mp-3952,59.353
mp-902,14.528
mp-30435,7.882
mp-303,27.225
mp-30427,17.133
mp-3881,23.691
mp-11818,29.175
mp-4236,33.339
mp-510311,20.614
mp-548469,35.008
mp-31147,31.194
mp-31148,25.518
mp-560620,41.188
mp-3104,40.749
mp-3834,91.419
mp-1019544,90.422
mp-540771,33.616
mp-20,111.454
mp-87,133.872
mp-569299,153.362
mp-697136,45.414
mp-1590,70.648
mp-568912,144.017
mp-12666,-11.301
mp-571438,147.448
mp-568827,154.988
mp-30441,150.117
mp-30443,117.848
mp-569364,150.5
mp-30444,149.843
mp-603,84.594
mp-1432,92.441
mp-1569,228.81
mp-867274,113.398
mp-867271,125.949
mp-867270,111.666
mp-30438,162.402
mp-2031,126.036
mp-867273,67.75
mp-865869,70.542
mp-865308,52.236
mp-865147,96.573
mp-2225,145.09
mp-865003,111.931
mp-867280,125.302
mp-1677,148.915
mp-2028,103.427
mp-11272,74.026
mp-865229,114.747
mp-866224,63.503
mp-864895,107.76
mp-864961,42.134
mp-866115,99.772
mp-862600,113.636
mp-11275,173.672
mp-866024,27.888
mp-867307,99.781
mp-865021,107.454
mp-11281,137.179
mp-11282,168.39
mp-6030,72.955
mp-983590,99.945
mp-862714,188.109
mp-18337,185.759
mp-11273,115.023
mp-865168,267.579
mp-567841,71.729
mp-865562,123.56
mp-977552,-87.597
mp-27757,144.093
mp-27608,112.527
mp-1220,114.779
mp-1025010,119.851
mp-650,131.95
mp-3081,147.365
mp-4262,133.528
mp-865966,124.518
mp-862287,102.765
mp-30365,42.582
mp-12761,27.364
mp-30139,1.835
mp-15703,292.034
mp-1189451,292.421
mp-23267,-8.602
mp-2773,120.555
mp-862706,80.844
mp-865901,132.598
mp-867837,103.767
mp-2323,30.953
mp-15951,27.825
mp-561543,14.198
mp-862669,127.552
mp-867840,87.815
mp-984721,99.193
mp-867116,107.436
mp-862291,91.436
mp-1009088,52.074
mp-1019550,145.289
mp-1013527,64.905
mp-862713,99.655
mp-23996,14.245
mp-570886,1.478
mp-867828,69.434
mp-1033,9.535
mp-1778,153.975
mp-2542,156.717
mp-7599,131.584
mp-27148,72.774
mp-760410,25.169
mp-11274,2608.016
mp-13452,67.77
mp-13453,35.489
mp-11276,99.333
mp-862622,117.74
mp-422,66.879
mp-5046,34.279
mp-1541,53.631
mp-1009087,57.845
mp-865904,105.257
mp-7913,174.122
mp-865792,75.961
mp-867107,149.646
mp-867835,122.52
mp-252,40.518
mp-3733,8.47
mp-866288,57.185
mp-867304,107.484
mp-867275,123.705
mp-867874,90.582
mp-550433,82.37
mp-23152,8.365
mp-23157,11.548
mp-567597,16.698
mp-23349,25.333
mp-556548,50.69
mp-618309,53.326
mp-760411,43.642
mp-23195,25.082
mp-23262,30.036
mp-1017552,31.132
mp-1105780,27.707
mp-570930,11.654
mp-568746,19.911
mp-570197,15.119
mp-1103697,11.3
mp-29259,16.451
mp-559264,24.815
mp-22864,26.028
mp-569581,11.831
mp-23341,76.076
mp-23217,36.378
mp-23445,94.649
mp-22856,-15.742
mp-27891,25.849
mp-23164,21.246
mp-541837,7.588
mp-552098,26.569
mp-29666,9.841
mp-34202,11.629
mp-866311,28.1
mp-570113,23.96
mp-997082,20.275
mp-2913080,1.748
mp-23072,11.592
mp-22908,3.6950000000000003
mp-22939,18.304
mp-23237,31.812
mp-27743,10.508
mp-568388,2.127
mp-22849,1.9500000000000002
mp-569157,2.172
mp-22987,11.049
mp-557993,28.904
mp-2019999,358391.561
mp-753360,27.419
mp-753594,39.898
mp-1524357,40.169
mp-23084,17.959
mp-1008488,25.074
mp-30461,23.445
mp-1064554,38.731
mp-573119,-79.512
mp-971673,11.797
mp-23514,20.538
mp-23224,14.843
mp-29011,26.776
mp-29638,32.854
mp-23154,2.895
mp-28460,2.591
mp-864928,2.04
mp-23297,3.7640000000000002
mp-48,89.734
mp-169,80.084
mp-568286,88.909
mp-568806,71.286
mp-569416,62.899
mp-937760,91.861
mp-2516584,87.786
mp-1167,2.075
mp-20066,2.479
mp-556034,2.383
mp-644607,2.184
mp-21,-6.284
mp-45,7.495
mp-132,10.874
mp-166,3.229
mp-7878,26.011
mp-10877,60.736
mp-9690,11.435
mp-3862,37.748
mp-7704,42.058
mp-30175,40.313
mp-5166,26.838
mp-10289,95.251
mp-1181812,10.493
mp-1190619,4.36
mp-8431,52.405
mp-31209,48.951
mp-11918,62.379
mp-7067,29.511
mp-9570,34.608
mp-7430,20.206
mp-768870,13.661
mp-569298,47.963
mp-4259,61.567
mp-3210,81.218
mp-28006,15.31
mp-4441,42.085
mp-7422,53.158
mp-5486,55.112
mp-568974,28.942
mp-1068300,25.387
mp-5597,79.373
mp-16259,64.491
mp-16260,27.195
mp-19791,48.899
mp-23879,21.012
mp-675701,28.249
mp-1029479,37.724
mp-677072,3.435
mp-9564,36.09
mp-29208,22.208
mp-9565,26.42
mp-10878,62.995
mp-5498,34.526
mp-19824,54.912
mp-6953,49.979
mp-4150,19.476
mp-3142,8.029
mp-4744,39.082
mp-2949,40.148
mp-4064,73.682
mp-6926,46.871
mp-5157,78.667
mp-9125,50.345
mp-7364,36.257
mp-5292,57.367
mp-567769,40.154
mp-9571,35.241
mp-13911,15.908
mp-1029258,79.606
mp-9569,45.563
mp-7429,14.186
mp-12137,-10.187
mp-983566,8.029
mp-864991,5.626
mp-867751,2.711
mp-559691,53.471
mp-23915,64.867
mp-10106,29.961
mp-29175,26.965
mp-8895,81.829
mp-569535,22.911
mp-867799,24.891
mp-865167,21.831
mp-569267,19.747
mp-861940,24.541
mp-1029532,47.916
mp-1400520,37.282
mp-12614,12.724
mp-5869,61.191
mp-28770,42.257
mp-30472,25.146
mp-1009755,23.956
mp-29809,54.318
mp-1018656,25.652
mp-1079896,41.307
mp-28553,31.593
mp-510086,30.063
mp-1129406,53.835
mp-867350,20.709
mp-6094,35.75
mp-861645,18.831
mp-2686,15.634
mp-22936,35.853
mp-33588,48.769
mp-1029832,41.117
mp-2923,79.679
mp-1009756,19.418
mp-863744,22.324
mp-9925,25.74
mp-2517,22.286
mp-1009733,24.717
mp-541431,36.758
mp-30312,40.151
mp-4180,48.988
mp-4481,49.717
mp-2379939,43.197
mp-2719342,45.967
mp-22735,16.906
mp-1386610,46.162
mp-866229,28.384
mp-866818,26.896
mp-867849,19.163
mp-17892,50.422
mp-8818,44.53
mp-867854,21.138
mp-10670,34.119
mp-9577,35.571
mp-11285,34.84
mp-11176,53.407
mp-646824,17.366
mp-6008,97.534
mp-1029921,59.404
mp-11430,35.969
mp-10876,42.193
mp-29596,48.55
mp-18300,23.128
mp-27294,22.458
mp-28069,25.136
mp-4192,45.452
mp-7223,51.711
mp-12699,16.615
mp-30315,22.835
mp-1013558,27.051
mp-18167,15.413
mp-755287,63.525
mp-1029610,45.005
mp-8670,51.84
mp-1029659,46.556
mp-1029943,52.24
mp-11822,36.988
mp-9721,48.427
mp-11288,10.343
mp-20581,12.365
mp-14763,50.938
mp-844,33.75
mp-1047,33.499
mp-568172,30.316
mp-568293,39.943
mp-8308,50.245
mp-29342,26.861
mp-11824,53.243
mp-3258,60.41
mp-1013548,49.131
mp-1013550,27.881
mp-541025,7.629
mp-11649,46.042
mp-37657,52.632
mp-1374018,63.424
mp-29241,45.672
mp-4163,65.502
mp-30482,10.484
mp-984744,8.383
mp-9029,50.486
mp-1029782,49.934
mp-30485,9.782
mp-697126,40.914
mp-8789,40.92
mp-551873,29.289
mp-5251,33.929
mp-1029730,42.246
mp-644264,44.04
mp-5380,43.882
mp-13660,32.933
mp-568469,44.997
mp-1029737,45.204
mp-1029660,41.251
mp-8439,22.791
mp-569383,33.994
mp-649479,19.61
mp-866314,75.063
mp-571264,15.392
mp-27145,20.742
mp-1039385,7.009
mp-6473,46.252
mp-12467,25.807
mp-793,26.846
mp-2786,11.457
mp-542496,24.717
mp-989399,17.548000000000002
mp-16916,34.172
mp-17875,28.855
mp-1019564,37.095
mp-989404,13.77
mp-17577,38.848
mp-989590,37.923
mp-1029474,54.329
mp-983567,13.541
mp-985450,17.546
mp-864962,23.217
mp-538,13.005
mp-13270,15.092
mp-5615,36.572
mp-997004,51.187
mp-997005,39.248
mp-997030,49.532
mp-12277,41.18
mp-2404,35.322
mp-758658,42.222
mp-2963,43.029
mp-14600,44.59
mp-558636,89.116
mp-559390,42.587
mp-707746,34.407
mp-1019573,71.871
mp-1019584,71.471
mp-1749,6.588
mp-4867,47.283
mp-11350,56.558
mp-568424,29.879
mp-571039,28.522
mp-3173,39.745
mp-567191,38.055
mp-570150,39.274
mp-568177,39.121
mp-888,28.543
mp-3927,27.657
mp-12723,18.66
mp-443,15.106
mp-568920,25.385
mp-865,84.87
mp-6772,51.832
mp-866006,13.126
mp-1041411,38.622
mp-568398,22.466
mp-1018657,21.614
mp-22888,10.337
mp-571166,10.446
mp-917,24.134
mp-1575,23.224
mp-2482,15.017
mp-642822,20.203
mp-2382752,22.771
mp-4124,20.23
mp-3953,33.182
mp-4626,33.183
mp-553939,29.508
mp-2717324,30.213
mp-1073,17.651
mp-1078,23.145
mp-1444,15.863
mp-760403,49.517
mp-569628,22.156
mp-866104,11.995
mp-866279,15.863
mp-568695,25.536
mp-22904,12.661
mp-23214,11.051
mp-7466,29.185
mp-1882,36.849
mp-4120,42.103
mp-22941,26.718
mp-12266,34.337
mp-4826,63.044
mp-8432,50.755
mp-5910,33.921
mp-866228,26.726
mp-2741,37.856
mp-6914,27.264
mp-992,27.803
mp-11284,41.853
mp-11431,38.686
mp-1976,6.594
mp-7263,53.688
mp-31152,24.132
mp-2360,33.926
mp-1024,9.098
mp-567456,36.036
mp-3707,25.3
mp-554678,60.045
mp-7801,48.326
mp-31153,35.644
mp-23713,32.48
mp-24422,8.906
mp-1029359,121.918
mp-11286,19.466
mp-11287,17.551
mp-7041,18.564
mp-30031,2.5140000000000002
mp-20263,15.815
mp-19968,32.042
mp-22717,25.46
mp-21027,26.547
mp-570769,39.309
mp-620571,22.758
mp-570689,28.849
mp-570436,432496.257
mp-4243,70.601
mp-862795,19.952
mp-866000,20.861
mp-862846,22.0
mp-861643,18.121
mp-862962,25.998
mp-6459,41.324
mp-6766,65.007
mp-562517,49.081
mp-2432,22.012
mp-5795,73.927
mp-1039383,9.348
mp-1023329,20.459
mp-15641,37.809
mp-867144,17.74
mp-13434,263388.905
mp-861738,25.863
mp-5473,40.749
mp-6493,54.985
mp-4864,28.662
mp-867266,10.983
mp-20235,33.947
mp-21096,35.285
mp-989635,46.526
mp-1009657,39.226
mp-676,23.676
mp-867224,21.903
mp-866227,27.763
mp-866220,26.537
mp-8307,61.205
mp-774,63.525
mp-13512,35.772
mp-28645,55.197
mp-2605,74.209
mp-634859,123.9
mp-1345,33.528
mp-10677,34.179
mp-24390,39.173
mp-28339,39.105
mp-20034,18.789
mp-20549,18.658
mp-20463,19.973
mp-213,18.707
mp-833,38.03
mp-3315,54.739
mp-11826,50.004
mp-8161,30.762
mp-7922,12.227
mp-672254,27.4
mp-862882,27.483
mp-862881,22.358
mp-862883,24.664
mp-862884,24.337
mp-862886,34.909
mp-862885,28.891
mp-862888,26.906
mp-867257,21.552
mp-867217,22.66
mp-866015,26.267
mp-842,58.912
mp-30481,79.033
mp-8255,11.715
mp-4784,68.474
mp-571262,50.018
mp-1672,39.145
mp-4406,31.298
mp-7493,17.996
mp-16245,22.259
mp-1445082,11.184
mp-8487,35.587
mp-4056,82.699
mp-1415,32.174
mp-1563,38.383
mp-862,28.878
mp-2699,43.161
mp-2700,41.833
mp-8372,34.761
mp-12892,61.724
mp-1069604,47.82
mp-1029506,-0.803
mp-10797,41.191
mp-4428,39.815
mp-4429,47.623
mp-5733,47.273
mp-8842,32.776
mp-4478,21.792
mp-8982,33.737
mp-8983,40.756
mp-864620,22.585
mp-866014,25.27
